EX33,51.1126,-4.1662
EX34,51.1993,-4.10737
EX35,51.2247,-3.82937
EX36,51.0169,-3.79876
EX37,50.9793,-3.95514
EX38,50.9452,-4.15073
EX39,51.016,-4.24283
FK1,55.9886,-3.7931
FK2,56.005,-3.7579
FK3,56.0119,-3.72033
FK4,55.9976,-3.90734
FK5,56.0255,-3.82014
FK6,56.0216,-3.91463
FK7,56.0993,-3.91802
FK8,56.129,-4.03462
FK9,56.1416,-3.94118
FK10,56.115,-3.78338
FK11,56.1499,-3.85114
FK12,56.1521,-3.80166
FK13,56.1502,-3.74249
FK14,56.1629,-3.66674
FK15,56.2001,-3.95221
FK16,56.1911,-4.05948
FK17,56.2405,-4.21951
FK18,56.3157,-4.31675
FK19,56.3731,-4.31155
FK20,56.4074,-4.61056
FK21,56.4662,-4.32084
FY0,53.7546,-3.00814
FY1,53.8161,-3.04824
FY2,53.8444,-3.04022
FY3,53.821,-3.02266
FY4,53.792,-3.03065
FY5,53.8736,-3.02435
FY6,53.8652,-2.98067
FY7,53.9165,-3.02549
FY8,53.7504,-3.00641
G1,55.8604,-4.24912
G2,55.8635,-4.25594
G3,55.8663,-4.27031
G4,55.8682,-4.25168
G5,55.8477,-4.25403
G9,55.8687,-4.24226
G11,55.8735,-4.31324
G12,55.8797,-4.30203
G13,55.8929,-4.34713
G14,55.8801,-4.35055
G15,55.9103,-4.36695
G20,55.8855,-4.28205
G21,55.8805,-4.2228
G22,55.8896,-4.25263
G23,55.9022,-4.28527
G31,55.8562,-4.20942
G32,55.8488,-4.1663
G33,55.8729,-4.16504
G34,55.8679,-4.11249
G40,55.8475,-4.22112
G41,55.8387,-4.28177
G42,55.834,-4.25873
G43,55.8184,-4.2922
G44,55.8142,-4.25768
G45,55.8046,-4.23309
G46,55.8043,-4.30698
G51,55.8575,-4.31315
G52,55.8496,-4.35321
G53,55.821,-4.35243
G58,55.8582,-4.2595
G59,,
G60,55.9184,-4.44412
G61,55.9191,-4.33038
G62,55.9426,-4.32032
G63,56.0425,-4.36912
G64,55.9109,-4.21793
G65,55.9721,-4.09997
G66,55.9403,-4.15448
G67,55.9478,-3.98571
G68,55.9533,-4.01057
G69,55.8739,-4.10267
G70,55.9501,-3.98759
G71,55.8217,-4.07548
G72,55.8045,-4.13046
G73,55.8217,-4.20694
G74,55.7678,-4.17775
G75,55.7513,-4.19523
G76,55.7782,-4.27343
G77,55.7741,-4.33111
G78,55.7934,-4.40926
G79,55.771,-4.22308
G80,55.8686,-4.2419
G81,55.9121,-4.40718
G82,55.951,-4.57357
G83,56.0121,-4.5876
G84,56.014,-4.75469
G90,55.8691,-4.24071
GIR,,
GL1,51.8578,-2.24474
GL2,51.8413,-2.26999
GL3,51.86,-2.181
GL4,51.8429,-2.21886
GL5,51.7393,-2.22117
GL6,51.7383,-2.19875
GL7,51.7115,-1.90587
GL8,51.6415,-2.16931
GL9,51.5611,-2.29359
GL10,51.7441,-2.28251
GL11,51.692,-2.35731
GL12,51.6283,-2.38468
GL13,51.6931,-2.45364
GL14,51.8182,-2.48227
GL15,51.7352,-2.55035
GL16,51.7951,-2.61333
GL17,51.8549,-2.50823
GL18,51.9408,-2.41392
GL19,51.938,-2.28362
GL20,52.0029,-2.13125
GL50,51.9015,-2.08149
GL51,51.8967,-2.1083
GL52,51.922,-2.06065
GL53,51.882,-2.06899
GL54,51.8979,-1.86824
GL55,52.0623,-1.77118
GL56,51.9901,-1.70399
GU1,51.2431,-0.570112
GU2,51.2448,-0.592989
GU3,51.2469,-0.621891
GU4,51.243,-0.546697
GU5,51.2064,-0.521744
GU6,51.1413,-0.484633
GU7,51.1889,-0.610711
GU8,51.152,-0.639877
GU9,51.2179,-0.795902
GU10,51.1984,-0.797416
GU11,51.2495,-0.762344
GU12,51.252,-0.733618
GU13,51.2751,-0.838673
GU14,51.2911,-0.761484
GU15,51.3356,-0.750412
GU16,51.3138,-0.731362
GU17,51.3369,-0.806665
GU18,51.3475,-0.663155
GU19,51.3591,-0.689676
GU20,51.3677,-0.657072
GU21,51.3199,-0.57739
GU22,51.3133,-0.553155
GU23,51.2978,-0.510905
GU24,51.3299,-0.625436
GU25,51.4014,-0.569744
GU26,51.1102,-0.745816
GU27,51.0835,-0.722178
GU28,50.9911,-0.628628
GU29,50.9843,-0.746616
GU30,51.0755,-0.803542
GU31,50.9978,-0.908359
GU32,51.0079,-0.961175
GU33,51.048,-0.893594
GU34,51.1406,-0.984719
GU35,51.1168,-0.850901
GU46,51.3384,-0.82391
GU47,51.3476,-0.793068
GU51,51.2852,-0.839921
GU52,51.266,-0.838272
GU95,51.3263,-0.763075
GY1,49.4669,-2.54798
GY2,49.4849,-2.54095
GY3,49.4928,-2.52725
GY4,49.4336,-2.55937
GY5,49.4633,-2.59664
GY6,49.4512,-2.5696
GY7,49.4472,-2.63552
GY8,49.4249,-2.60752
GY9,49.7147,-2.20572
GY10,49.4342,-2.35382
HA0,51.5501,-0.304743
HA1,51.5813,-0.336175
HA2,51.5756,-0.355109
HA3,51.5916,-0.322884
HA4,51.5708,-0.410445
HA5,51.5946,-0.385878
HA6,51.6101,-0.420647
HA7,51.6097,-0.307049
HA8,51.6116,-0.275241
HA9,51.5587,-0.289987
HD1,53.6469,-1.78633
HD2,53.6669,-1.77664
HD3,53.6528,-1.83027
HD4,53.6272,-1.79737
HD5,53.6476,-1.74885
HD6,53.7017,-1.78278
HD7,53.5989,-1.82922
HD8,53.6007,-1.67589
HD9,53.5792,-1.79581
HG1,53.9998,-1.53277
HG2,53.9877,-1.52803
HG3,54.0307,-1.61466
HG4,54.154,-1.55974
HG5,54.0132,-1.45959
HP1,51.7547,-0.480526
HP2,51.7621,-0.454426
HP3,51.7373,-0.471609
HP4,51.7667,-0.567768
HP5,51.713,-0.608581
HP6,51.6774,-0.60151
HP7,51.6663,-0.610419
HP8,51.6448,-0.576047
HP9,51.6104,-0.642006
HP10,51.6108,-0.710218
HP11,51.6252,-0.746376
HP12,51.6248,-0.778211
HP13,51.633,-0.741439
HP14,51.6485,-0.825779
HP15,51.6533,-0.717458
HP16,51.7024,-0.717904
HP17,51.7506,-0.850081
HP18,51.8167,-0.96138
HP19,51.8239,-0.826353
HP20,51.8197,-0.807427
HP21,51.8069,-0.806196
HP22,51.8001,-0.768842
HP23,51.795,-0.662286
HP27,51.7215,-0.830308
HR1,52.0579,-2.68818
HR2,52.0136,-2.77797
HR3,52.092,-3.06853
HR4,52.0846,-2.76101
HR5,52.1959,-3.02968
HR6,52.2316,-2.76836
HR7,52.1844,-2.52506
HR8,52.0442,-2.44224
HR9,51.9085,-2.58174
HS1,58.2121,-6.38143
HS2,58.2487,-6.45798
HS3,57.8825,-6.84957
HS4,57.8694,-6.69091
HS5,57.7971,-6.96622
HS6,57.6023,-7.29887
HS7,57.4507,-7.34222
HS8,57.2309,-7.34584
HS9,56.967,-7.47859
HU1,53.7431,-0.337036
HU2,53.7497,-0.337072
HU3,53.7413,-0.36543
HU4,53.7365,-0.399224
HU5,53.7595,-0.374516
HU6,53.7808,-0.368711
HU7,53.7886,-0.33006
HU8,53.7678,-0.305023
HU9,53.7537,-0.296011
HU10,53.7479,-0.440362
HU11,53.8305,-0.237284
HU12,53.724,-0.135511
HU13,53.7246,-0.436823
HU14,53.7274,-0.488641
HU15,53.7472,-0.618606
HU16,53.7814,-0.421211
HU17,53.8461,-0.426091
HU18,53.9087,-0.170255
HU19,53.7233,0.0341518
HU20,53.7877,-0.50126
HU55,,
HX1,53.7217,-1.86802
HX2,53.7383,-1.90426
HX3,53.7264,-1.84591
HX4,53.6807,-1.87999
HX5,53.6864,-1.83618
HX6,53.6985,-1.9233
HX7,53.7393,-2.00887
IG1,51.5592,0.0727522
IG2,51.5733,0.0794323
IG3,51.5625,0.0977634
IG4,51.5772,0.0549476
IG5,51.5859,0.064721
IG6,51.5918,0.0869499
IG7,51.6137,0.0870447
IG8,51.6102,0.0348966
IG9,51.6241,0.0388999
IG10,51.6483,0.065311
IG11,51.535,0.0917947
IM1,54.1548,-4.48399
IM2,54.1721,-4.47897
IM3,54.2035,-4.4789
IM4,54.2056,-4.42316
IM5,54.2173,-4.69203
IM6,54.2708,-4.58148
IM7,54.3164,-4.5328
IM8,54.334,-4.38964
IM9,54.1133,-4.69514
IP1,52.0626,1.1424
IP2,52.0463,1.13446
IP3,52.0421,1.18486
IP4,52.0596,1.17582
IP5,52.0615,1.23887
IP6,52.1281,1.11212
IP7,52.0664,0.949563
IP8,52.0634,1.08263
IP9,51.9931,1.14765
IP10,52.0074,1.28304
IP11,51.9669,1.3339
IP12,52.094,1.36456
IP13,52.1842,1.32057
IP14,52.2044,1.02903
IP15,52.1592,1.5945
IP16,52.2042,1.58395
IP17,52.23,1.50143
IP18,52.3305,1.66875
IP19,52.3406,1.49456
IP20,52.4059,1.31855
IP21,52.3657,1.22926
IP22,52.378,1.07189
IP23,52.3132,1.12113
IP24,52.4189,0.755812
IP25,52.5776,0.83422
IP26,52.5057,0.576687
IP27,52.4298,0.583606
IP28,52.3275,0.537749
IP29,52.1955,0.663104
IP30,52.2118,0.83531
IP31,52.2896,0.825112
IP32,52.2533,0.719289
IP33,52.2429,0.712723
IP98,52.3766,1.11066
IV1,57.4788,-4.19908
IV2,57.4678,-4.19167
IV3,57.4632,-4.27185
IV4,57.4509,-4.52452
IV5,57.468,-4.41123
IV6,57.5217,-4.46113
IV7,57.5839,-4.39253
IV8,57.5548,-4.26506
IV9,57.5696,-4.1774
IV10,57.5849,-4.12659
IV11,57.6776,-4.03865
IV12,57.5747,-3.86556
IV13,57.3454,-4.02657
IV14,57.5855,-4.54775
IV15,57.5985,-4.43119
IV16,57.6602,-4.34367
IV17,57.6987,-4.25595
IV18,57.7008,-4.15629
IV19,57.8045,-4.06098
IV20,57.7897,-3.91028
IV21,57.7244,-5.71836
IV22,57.7367,-5.50387
IV23,57.7722,-5.0257
IV24,57.891,-4.356
IV25,57.8887,-4.04085
IV26,57.9206,-5.18614
IV27,58.2726,-4.79735
IV28,58.008,-4.15799
IV30,57.6539,-3.32808
IV31,57.717,-3.2907
IV32,57.6312,-3.11395
IV33,57.5312,-3.21093
IV34,57.4679,-3.28995
IV35,57.4687,-3.35631
IV36,57.6102,-3.60707
IV40,57.2832,-5.66373
IV41,57.2748,-5.73222
IV42,57.235,-5.83783
IV43,57.1495,-5.84591
IV44,57.1028,-5.88091
IV45,57.0725,-5.9041
IV46,57.1119,-5.98399
IV47,57.2961,-6.34588
IV48,57.313,-6.11044
IV49,57.2289,-5.94303
IV51,57.4852,-6.25005
IV52,57.3363,-5.65216
IV53,57.344,-5.55488
IV54,57.4293,-5.61267
IV55,57.4568,-6.60993
IV56,57.3708,-6.44103
IV63,57.3171,-4.5115
IV99,57.4813,-4.22395
JE2,49.1995,-2.08378
JE3,49.2375,-2.22265
KA1,55.5972,-4.4968
KA2,55.5968,-4.56133
KA3,55.6428,-4.49684
KA4,55.5993,-4.38473
KA5,55.5092,-4.38463
KA6,55.4177,-4.50904
KA7,55.4505,-4.63048
KA8,55.4715,-4.61378
KA9,55.4982,-4.60603
KA10,55.5494,-4.65011
KA11,55.6177,-4.62949
KA12,55.6179,-4.66587
KA13,55.6553,-4.70012
KA14,55.7405,-4.67142
KA15,55.7483,-4.62715
KA16,55.6071,-4.334
KA17,55.6103,-4.29406
KA18,55.4508,-4.24188
KA19,55.3464,-4.66989
KA20,55.6408,-4.75318
KA21,55.6412,-4.78482
KA22,55.6488,-4.80758
KA23,55.6891,-4.85305
KA24,55.7096,-4.71614
KA25,55.7523,-4.68909
KA26,55.22,-4.83589
KA27,55.5408,-5.16958
KA28,55.7544,-4.92472
KA29,55.7568,-4.85431
KA30,55.7967,-4.86379
KT1,51.4071,-0.297594
KT2,51.4161,-0.291036
KT3,51.3997,-0.256806
KT4,51.3787,-0.243067
KT5,51.3928,-0.28788
KT6,51.3897,-0.300611
KT7,51.3902,-0.328701
KT8,51.4016,-0.366953
KT9,51.3647,-0.303151
KT10,51.3709,-0.357121
KT11,51.3282,-0.404658
KT12,51.3773,-0.40874
KT13,51.3692,-0.451432
KT14,51.3402,-0.486383
KT15,51.365,-0.494592
KT16,51.3842,-0.513993
KT17,51.3398,-0.253033
KT18,51.319,-0.263659
KT19,51.35,-0.269345
KT20,51.287,-0.231887
KT21,51.3109,-0.302936
KT22,51.3006,-0.337656
KT23,51.282,-0.370938
KT24,51.2692,-0.430083
KW1,58.4559,-3.11866
KW2,58.3483,-3.16449
KW3,58.3065,-3.28211
KW5,58.284,-3.3875
KW6,58.2503,-3.44399
KW7,58.1868,-3.50177
KW8,58.115,-3.66689
KW9,58.0136,-3.85902
KW10,57.9745,-3.97745
KW11,58.308,-4.13621
KW12,58.5065,-3.4926
KW13,58.457,-3.89702
KW14,58.5886,-3.55602
KW15,58.9808,-2.95987
KW16,58.9589,-3.2759
KW17,59.0309,-3.00798
KY1,56.1265,-3.14125
KY2,56.1226,-3.18305
KY3,56.063,-3.23224
KY4,56.114,-3.36176
KY5,56.1444,-3.2954
KY6,56.1966,-3.1966
KY7,56.2107,-3.15509
KY8,56.1971,-3.01246
KY9,56.2089,-2.83715
KY10,56.2303,-2.69986
KY11,56.0495,-3.41242
KY12,56.0759,-3.48846
KY13,56.208,-3.43154
KY14,56.311,-3.23239
KY15,56.3009,-3.05115
KY16,56.3413,-2.81905
KY99,56.0547,-3.43743
L1,53.4026,-2.98026
L2,53.4068,-2.99014
L3,53.409,-2.98557
L4,53.4378,-2.96205
L5,53.4248,-2.97766
L6,53.4186,-2.95326
L7,53.4055,-2.95042
L8,53.3902,-2.96402
L9,53.4613,-2.95234
L10,53.4738,-2.92808
L11,53.4474,-2.91469
L12,53.4346,-2.89674
L13,53.4151,-2.9216
L14,53.4191,-2.88169
L15,53.3973,-2.92259
L16,53.3982,-2.89202
L17,53.3786,-2.94213
L18,53.3805,-2.90938
L19,53.3582,-2.90309
L20,53.4522,-2.99014
L21,53.4707,-3.00055
L22,53.4767,-3.02749
L23,53.4893,-3.0244
L24,53.3445,-2.84293
L25,53.379,-2.86389
L26,53.3655,-2.83623
L27,53.3881,-2.83993
L28,53.4353,-2.86661
L29,53.5062,-2.98673
L30,53.4821,-2.97184
L31,53.5134,-2.93879
L32,53.4785,-2.88941
L33,53.4888,-2.87603
L34,53.4357,-2.81533
L35,53.4164,-2.78504
L36,53.4143,-2.84147
L37,53.557,-3.06385
L38,53.528,-3.05273
L39,53.5629,-2.8935
L40,53.599,-2.84658
L41,53.3943,-3.03082
L42,53.3745,-3.02267
L43,53.385,-3.0594
L44,53.4149,-3.03642
L45,53.4289,-3.05112
L46,53.4043,-3.11065
L47,53.3965,-3.1687
L48,53.3702,-3.16987
L49,53.3811,-3.10403
L60,53.3268,-3.09679
L61,53.3485,-3.10172
L62,53.335,-2.98243
L63,53.344,-3.01293
L64,53.2879,-3.0487
L65,53.2775,-2.90145
L66,53.2763,-2.93585
L67,53.4057,-2.96781
L68,53.4532,-2.96644
L69,53.4021,-2.97524
L70,53.4094,-2.97318
L71,53.4222,-2.97479
L72,53.4786,-2.98369
L73,53.3803,-2.97643
L74,53.3931,-2.98828
L75,53.4422,-2.98456
L80,53.4692,-2.96908
LA1,54.0469,-2.80023
LA2,54.0662,-2.67487
LA3,54.052,-2.87801
LA4,54.0703,-2.85458
LA5,54.1431,-2.78998
LA6,54.1747,-2.61718
LA7,54.2259,-2.77313
LA8,54.3237,-2.76086
LA9,54.3263,-2.74394
LA10,54.315,-2.49771
LA11,54.1996,-2.92408
LA12,54.2025,-3.08415
LA13,54.1182,-3.19916
LA14,54.1178,-3.23061
LA15,54.1558,-3.17967
LA16,54.1847,-3.2026
LA17,54.2399,-3.17562
LA18,54.2152,-3.27545
LA19,54.2893,-3.37165
LA20,54.293,-3.20665
LA21,54.3645,-3.07157
LA22,54.4209,-2.9845
LA23,54.3725,-2.91271
LD1,52.258,-3.36773
LD2,52.1427,-3.39498
LD3,51.9582,-3.3743
LD4,52.1176,-3.55774
LD5,52.1273,-3.61501
LD6,52.3086,-3.50958
LD7,52.3495,-3.08808
LD8,52.2668,-3.05076
LE1,52.6336,-1.13198
LE2,52.6112,-1.11795
LE3,52.627,-1.18157
LE4,52.6626,-1.12248
LE5,52.6371,-1.09234
LE6,52.7137,-1.36388
LE7,52.6856,-1.07069
LE8,52.5645,-1.10821
LE9,52.572,-1.27091
LE10,52.5375,-1.37035
LE11,52.7705,-1.22013
LE12,52.7683,-1.19176
LE13,52.7665,-0.883931
LE14,52.7833,-0.895972
LE15,52.6594,-0.706381
LE16,52.4851,-0.898731
LE17,52.4675,-1.18185
LE18,52.5835,-1.11169
LE19,52.5854,-1.2133
LE21,52.6312,-1.12886
LE41,52.6426,-1.14199
LE55,52.7314,-1.40737
LE65,52.7485,-1.46972
LE67,52.7161,-1.36271
LE87,52.6314,-1.13201
LE94,52.4837,-0.905523
LE95,52.6062,-1.19056
LE99,,
LL11,53.0592,-3.0275
LL12,53.0859,-2.99029
LL13,53.0364,-2.9636
LL14,52.9924,-3.05259
LL15,53.1051,-3.31545
LL16,53.1853,-3.43112
LL17,53.2554,-3.43872
LL18,53.3118,-3.47781
LL19,53.3314,-3.41061
LL20,52.961,-3.16215
LL21,52.9888,-3.40842
LL22,53.2715,-3.59141
LL23,52.9058,-3.60224
LL24,53.0604,-3.7866
LL25,53.0549,-3.87743
LL26,53.1392,-3.78733
LL27,53.1482,-3.82715
LL28,53.289,-3.75902
LL29,53.2907,-3.71256
LL30,53.3171,-3.81787
LL31,53.2912,-3.81089
LL32,53.2616,-3.83982
LL33,53.2499,-3.98368
LL34,53.2714,-3.91322
LL35,52.5473,-4.04068
LL36,52.6032,-4.0657
LL37,52.671,-4.07044
LL38,52.699,-4.03762
LL39,52.712,-4.00245
LL40,52.7553,-3.87666
LL41,52.97,-3.93885
LL42,52.7261,-4.0538
LL43,52.7746,-4.09233
LL44,52.7874,-4.0953
LL45,52.8202,-4.0971
LL46,52.8562,-4.10777
LL47,52.9021,-4.06292
LL48,52.9354,-4.0711
LL49,52.9288,-4.13846
LL51,52.973,-4.23748
LL52,52.9248,-4.23751
LL53,52.8844,-4.4881
LL54,53.0603,-4.28615
LL55,53.1338,-4.21098
LL56,53.1877,-4.20006
LL57,53.2098,-4.11612
LL58,53.2793,-4.10073
LL59,53.2346,-4.16113
LL60,53.2159,-4.26763
LL61,53.1969,-4.25944
LL62,53.2112,-4.38597
LL63,53.2195,-4.47052
LL64,53.2291,-4.51482
LL65,53.3011,-4.57505
LL66,53.3808,-4.40577
LL67,53.4112,-4.45641
LL68,53.3986,-4.37518
LL69,53.3862,-4.31954
LL70,53.364,-4.28784
LL71,53.3271,-4.36872
LL72,53.344,-4.24585
LL73,53.3352,-4.24491
LL74,53.3148,-4.23434
LL75,53.2834,-4.22098
LL76,53.3009,-4.23934
LL77,53.2595,-4.3126
LL78,53.3172,-4.26334
LN1,53.2555,-0.583609
LN2,53.259,-0.51143
LN3,53.2809,-0.338491
LN4,53.153,-0.390124
LN5,53.187,-0.553359
LN6,53.2029,-0.596316
LN7,53.489,-0.340995
LN8,53.3754,-0.328859
LN9,53.2161,-0.111775
LN10,53.1577,-0.216024
LN11,53.3725,0.0225834
LN12,53.3296,0.262861
LN13,53.2648,0.182575
LS1,53.7974,-1.55286
LS2,53.8015,-1.54753
LS3,53.8016,-1.56321
LS4,53.8084,-1.5827
LS5,53.8181,-1.60241
LS6,53.8185,-1.5664
LS7,53.8177,-1.54053
LS8,53.8217,-1.5123
LS9,53.7989,-1.51191
LS10,53.7653,-1.53174
LS11,53.778,-1.55682
LS12,53.7914,-1.59528
LS13,53.8111,-1.63487
LS14,53.827,-1.4582
LS15,53.8067,-1.44639
LS16,53.8505,-1.60417
LS17,53.8583,-1.52906
LS18,53.841,-1.64458
LS19,53.8608,-1.68579
LS20,53.8733,-1.71373
LS21,53.9102,-1.68271
LS22,53.9316,-1.39282
LS23,53.9066,-1.35301
LS24,53.8717,-1.25524
LS25,53.7861,-1.32615
LS26,53.7562,-1.44408
LS27,53.7491,-1.60494
LS28,53.8016,-1.66919
LS29,53.9198,-1.80464
LS88,53.7518,-1.53522
LS98,53.7735,-1.53214
LS99,53.7664,-1.50424
LU1,51.8763,-0.424624
LU2,51.8908,-0.397897
LU3,51.907,-0.443525
LU4,51.8985,-0.465305
LU5,51.9073,-0.514653
LU6,51.8808,-0.532755
LU7,51.9109,-0.662092
LU95,51.9137,-0.66278
M1,53.4778,-2.23684
M2,53.4803,-2.24469
M3,53.4835,-2.25211
M4,53.4849,-2.2308
M5,53.4797,-2.28607
M6,53.4915,-2.29596
M7,53.5043,-2.26161
M8,53.509,-2.24088
M9,53.5217,-2.21439
M10,53.5028,-2.1939
M11,53.4784,-2.18335
M12,53.4656,-2.20549
M13,53.4621,-2.21706
M14,53.447,-2.22506
M15,53.4659,-2.2524
M16,53.4559,-2.26508
M17,53.4692,-2.31597
M18,53.4616,-2.17283
M19,53.4377,-2.1955
M20,53.4251,-2.23165
M21,53.4388,-2.27339
M22,53.3849,-2.26126
M23,53.3971,-2.28658
M24,53.5521,-2.19873
M25,53.5333,-2.27995
M26,53.5621,-2.33405
M27,53.5122,-2.33813
M28,53.5165,-2.39853
M29,53.5151,-2.47047
M30,53.4757,-2.36807
M31,53.4433,-2.3803
M32,53.4501,-2.3085
M33,53.4226,-2.32495
M34,53.4548,-2.11612
M35,53.4977,-2.15257
M38,53.5298,-2.42024
M40,53.5028,-2.1936
M41,53.4512,-2.36292
M43,53.4832,-2.14931
M44,53.4407,-2.42712
M45,53.545,-2.28986
M46,53.5255,-2.49219
M50,53.4767,-2.28985
M52,53.4504,-2.21543
M60,53.4847,-2.23313
M61,53.4861,-2.22998
M90,53.3638,-2.27548
M99,53.4858,-2.22905
ME1,51.3758,0.50017
ME2,51.3914,0.484727
ME3,51.4313,0.546511
ME4,51.381,0.527898
ME5,51.3521,0.531576
ME6,51.3241,0.438721
ME7,51.3804,0.554856
ME8,51.3619,0.594873
ME9,51.3358,0.723712
ME10,51.3427,0.73538
ME11,51.4137,0.74834
ME12,51.4246,0.798824
ME13,51.305,0.894557
ME14,51.2768,0.537785
ME15,51.255,0.532579
ME16,51.2733,0.49924
ME17,51.2367,0.604255
ME18,51.2448,0.422758
ME19,51.2939,0.411227
ME20,51.306,0.458847
ME99,51.2858,0.518079
MK1,52.0072,-0.727828
MK2,51.9919,-0.725552
MK3,51.996,-0.750453
MK4,52.005,-0.776474
MK5,52.0195,-0.776893
MK6,52.0292,-0.73929
MK7,52.0206,-0.692573
MK8,52.0362,-0.807971
MK9,52.0392,-0.750899
MK10,52.0373,-0.696058
MK11,52.0501,-0.835718
MK12,52.057,-0.817936
MK13,52.0522,-0.789589
MK14,52.0596,-0.768802
MK15,52.0558,-0.72639
MK16,52.0883,-0.721439
MK17,51.9974,-0.699584
MK18,51.9805,-0.970898
MK19,52.0703,-0.852003
MK40,52.1373,-0.474272
MK41,52.1505,-0.450507
MK42,52.1199,-0.474262
MK43,52.1172,-0.551095
MK44,52.1887,-0.430451
MK45,52.0294,-0.472754
MK46,52.1526,-0.696128
MK77,52.0411,-0.816062
MK98,52.0555,-0.76028
ML1,55.7975,-3.97722
ML2,55.7767,-3.91513
ML3,55.7712,-4.05283
ML4,55.8187,-4.02143
ML5,55.8596,-4.03064
ML6,55.8677,-3.96308
ML7,55.8299,-3.79601
ML8,55.7279,-3.83794
ML9,55.7256,-3.9684
ML10,55.6844,-4.0625
ML11,55.6662,-3.78868
ML12,55.5724,-3.58953
N1,51.5376,-0.0982867
N1C,51.5362,-0.125731
N1P,51.539,-0.103398
N2,51.5903,-0.16866
N3,51.6004,-0.194105
N4,51.5711,-0.103871
N5,51.5538,-0.0985841
N6,51.5715,-0.140823
N7,51.5537,-0.117975
N8,51.5823,-0.120154
N9,51.6278,-0.058768
N10,51.5939,-0.144316
N11,51.6142,-0.138405
N12,51.6153,-0.178423
N13,51.621,-0.103684
N14,51.6333,-0.129955
N15,51.5811,-0.0851854
N16,51.5643,-0.0768002
N17,51.5975,-0.0710782
N18,51.6137,-0.0648072
N19,51.5654,-0.128386
N20,51.6296,-0.174786
N21,51.6356,-0.0996269
N22,51.6,-0.114032
N81,51.5798,-0.0971106
NE1,54.9725,-1.61305
NE2,54.9862,-1.60648
NE3,55.0099,-1.63359
NE4,54.9728,-1.64382
NE5,54.9954,-1.68841
NE6,54.9772,-1.56732
NE7,54.9973,-1.57968
NE8,54.9563,-1.60505
NE9,54.9316,-1.58758
NE10,54.9484,-1.55694
NE11,54.9401,-1.63176
NE12,55.0255,-1.56992
NE13,55.0423,-1.64652
NE15,54.9831,-1.71883
NE16,54.935,-1.69337
NE17,54.9156,-1.81873
NE18,55.0384,-1.86061
NE19,55.1797,-2.0957
NE20,55.0521,-1.77909
NE21,54.9588,-1.71975
NE22,55.1373,-1.58371
NE23,55.0837,-1.58439
NE24,55.1228,-1.52153
NE25,55.0491,-1.48837
NE26,55.0478,-1.46089
NE27,55.0311,-1.51172
NE28,55.0006,-1.51886
NE29,55.0117,-1.46929
NE30,55.0198,-1.44288
NE31,54.9717,-1.51261
NE32,54.9696,-1.48438
NE33,54.992,-1.43123
NE34,54.9728,-1.42321
NE35,54.9529,-1.46281
NE36,54.9471,-1.443
NE37,54.9114,-1.5284
NE38,54.895,-1.52581
NE39,54.9257,-1.75802
NE40,54.966,-1.77001
NE41,54.9756,-1.82163
NE42,54.9624,-1.85438
NE43,54.9492,-1.90237
NE44,54.9439,-1.98046
NE45,54.9765,-2.01856
NE46,54.9779,-2.1046
NE47,54.9302,-2.24734
NE48,55.1321,-2.26748
NE49,54.9664,-2.46084
NE61,55.1779,-1.68715
NE62,55.1613,-1.59284
NE63,55.1774,-1.5621
NE64,55.184,-1.51665
NE65,55.3107,-1.74335
NE66,55.4267,-1.72745
NE67,55.5345,-1.69325
NE68,55.5722,-1.66063
NE69,55.605,-1.71882
NE70,55.5922,-1.81607
NE71,55.5528,-2.04087
NE82,54.9394,-1.615
NE83,54.9343,-1.61563
NE85,54.9287,-1.59962
NE88,54.9473,-1.61193
NE89,54.9007,-1.53613
NE92,54.9418,-1.61497
NE98,54.9753,-1.5984
NE99,54.9679,-1.61483
NG1,52.9546,-1.14772
NG2,52.9369,-1.13669
NG3,52.9678,-1.13028
NG4,52.9709,-1.08695
NG5,52.9969,-1.14354
NG6,52.9972,-1.19165
NG7,52.9584,-1.1784
NG8,52.9637,-1.21463
NG9,52.9263,-1.23321
NG10,52.8999,-1.28222
NG11,52.9,-1.17427
NG12,52.9104,-1.05886
NG13,52.9477,-0.930177
NG14,53.0136,-1.04136
NG15,53.0454,-1.20265
NG16,53.0266,-1.2982
NG17,53.1159,-1.26122
NG18,53.1408,-1.18598
NG19,53.16,-1.19783
NG20,53.2083,-1.18508
NG21,53.1413,-1.10807
NG22,53.1769,-0.970379
NG23,53.114,-0.801373
NG24,53.0711,-0.802021
NG25,53.074,-0.950872
NG31,52.9134,-0.641467
NG32,52.9469,-0.651497
NG33,52.8209,-0.584088
NG34,52.9877,-0.395287
NG70,53.1541,-1.18736
NG80,52.936,-1.19194
NG90,52.9266,-1.19278
NN1,52.2414,-0.891013
NN2,52.2598,-0.887886
NN3,52.2624,-0.843995
NN4,52.2213,-0.897701
NN5,52.2456,-0.931275
NN6,52.3205,-0.94707
NN7,52.2146,-0.92075
NN8,52.2976,-0.692716
NN9,52.3119,-0.61725
NN10,52.2929,-0.59911
NN11,52.2438,-1.17433
NN12,52.1279,-0.996335
NN13,52.0324,-1.14748
NN14,52.4112,-0.707157
NN15,52.384,-0.706255
NN16,52.4035,-0.708607
NN17,52.4999,-0.684318
NN18,52.4792,-0.710679
NN29,52.2627,-0.665383
